"","created_at","screen_name","text"
"81",2019-08-21 02:07:01,"CordialPrince","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"82",2019-08-21 02:06:58,"JulieJa21177914","#WhenYouWerentLooking I removed that obstacle from your diet<U+0001F60F> https://t.co/hVbNHnCtQM"
"83",2019-08-21 02:03:48,"danibunnyt","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"84",2019-08-21 02:03:13,"ShariLynneHuff1","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"85",2019-08-21 02:02:35,"DivisionHacker","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"86",2019-08-21 02:02:13,"tara_oshea","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"87",2019-08-21 02:00:27,"PippiTheCat1","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"88",2019-08-21 01:58:54,"Blackp8gan86","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"89",2019-08-21 01:57:50,"StevieJanish","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"90",2019-08-21 01:57:31,"BunnehUsagichan","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"91",2019-08-21 01:56:35,"Gustavo16070184","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"92",2019-08-21 01:56:06,"hipofftheblock","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"93",2019-08-21 01:56:03,"TheUnicornComi1","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"94",2019-08-21 01:54:47,"emulsionkid","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"95",2019-08-21 01:53:34,"acolderindigo","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"96",2019-08-21 01:53:32,"scotttrautsch","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"97",2019-08-21 01:53:24,"karambola_dotca","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"98",2019-08-21 01:52:54,"yerpalmildsauce","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"99",2019-08-21 01:52:51,"Wholesomereader","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"100",2019-08-21 01:52:47,"YanYears","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"101",2019-08-21 01:52:39,"AltyxEx","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"102",2019-08-21 01:52:19,"HabeasHumor","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"103",2019-08-21 01:52:02,"mycherieamour25","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"104",2019-08-21 01:51:49,"MaraWilson","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"105",2019-08-21 01:45:47,"DrMRFrancis","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"106",2019-08-21 01:42:15,"janagram80","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"107",2019-08-21 01:39:45,"k_mcclean","#WhenYouWerentLooking I changed your cologne. https://t.co/pdrXdgSBz4"
"108",2019-08-21 01:36:26,"CherylTxAgeless","#WhenYouWerentLooking I removed that obstacle from your diet<U+0001F60F> https://t.co/hVbNHnCtQM"
"109",2019-08-21 01:35:56,"MusicDuchess","#WhenYouWerentLooking I hired back the only president. https://t.co/ZCsrgNI7IK"
"110",2019-08-21 01:34:59,"MusicDuchess","#WhenYouWerentLooking the cat took the car. https://t.co/ofiHdrwiR1"
"111",2019-08-21 01:34:14,"Juanshakurtv","#WhenYouWerentLooking

<U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>    <U+230C> <U+23E0>    <U+2533><U+253B><U+2533><U+253B>
<U+253B><U+2533><U+253B>     <U+1555>( <U+275B>,<U+275B> )<U+1557>  <U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>     / <U+2323> \   <U+2533><U+253B><U+2533><U+253B>
 <U+0001D64A> <U+0001D64A> <U+0001D64A> <U+0001D643>  <U+0001D654> <U+0001D640> <U+0001D640> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D643>"
"112",2019-08-21 01:32:59,"spacemanatee","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"113",2019-08-21 01:32:29,"Sam_from_Bombay","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"114",2019-08-21 01:29:46,"Brand_6752","#WhenYouWerentLooking

<U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>    <U+230C> <U+23E0>    <U+2533><U+253B><U+2533><U+253B>
<U+253B><U+2533><U+253B>     <U+1555>( <U+275B>,<U+275B> )<U+1557>  <U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>     / <U+2323> \   <U+2533><U+253B><U+2533><U+253B>
 <U+0001D64A> <U+0001D64A> <U+0001D64A> <U+0001D643>  <U+0001D654> <U+0001D640> <U+0001D640> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D643>"
"115",2019-08-21 01:29:44,"harsha_subbaiah","#WhenYouWerentLooking I ate a piece of Parnell's banana cake. It was delicious!<U+0001F34C><U+0001F468><U+200D><U+0001F373>

https://t.co/B6n22ypPGM

#foodie #foodies #foodblog #foodblogger #foodbloggers #foodpics #bananas #cake #desserts #southernfood #TuesdayMotivation #TuesdayThoughts #TravelTuesday #ParnellTheChef https://t.co/kH4sV6bvqy"
"116",2019-08-21 01:19:01,"gasparrcruz","#WhenYouWerentLooking

<U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>    <U+230C> <U+23E0>    <U+2533><U+253B><U+2533><U+253B>
<U+253B><U+2533><U+253B>     <U+1555>( <U+275B>,<U+275B> )<U+1557>  <U+2533><U+253B><U+2533>
<U+2533><U+253B><U+2533><U+253B>     / <U+2323> \   <U+2533><U+253B><U+2533><U+253B>
 <U+0001D64A> <U+0001D64A> <U+0001D64A> <U+0001D643>  <U+0001D654> <U+0001D640> <U+0001D640> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D63C> <U+0001D643>"
"117",2019-08-21 01:02:04,"ChelleBen21","Fans of #OriginalRoswell - #WhenYouWerentLooking your original #MichaelAndMaria,(#MajandraDelfino #BrendanFehr) did a thing together.
Came up with a new show, #BaronAndToluca, &amp; filmed this promo. Let's get @netflix to give us more!
#Roswellians #Roswell
https://t.co/zwSvhrkIHF"
"118",2019-08-21 00:56:09,"mdbrooks41","#WhenYouWerentLooking I removed that obstacle from your diet<U+0001F60F> https://t.co/hVbNHnCtQM"
"119",2019-08-21 00:50:36,"kasparknusper","Sure I wrote this #ebook #WhenYouWerentLooking, but it's no secret and I wouldn't want it to be one, not when plenty of people are glad to read about #cats and leave #reviews.<U+0001F422><U+0001F431><U+0001F438><U+0001F436><U+2665><U+FE0F><U+0001F4D7><U+0001F4F2>
#childrensbook #parents #children #amazon #kindle https://t.co/zD9gW3GHaZ"
"120",2019-08-21 00:50:15,"sherian_holt","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"121",2019-08-21 00:46:43,"mailgal4ever","#WhenYouWerentLooking I found your Lost cat. https://t.co/vWYKXVGOYU"
"122",2019-08-21 00:36:33,"AkilLawson","#WhenYouWerentLooking the cat started a career as a ""pin-up model"" <U+0001F638><U+0001F638><U+0001F638> https://t.co/XLcdgCedDM"
"123",2019-08-21 00:37:51,"AkilLawson","#WhenYouWerentLooking I helped myself. https://t.co/7Lv6MyllT7"
"124",2019-08-21 00:35:09,"AkilLawson","I did something embarrassing.
 #WhenYouWerentLooking https://t.co/hPA1ZAVMJk"
"125",2019-08-21 00:35:39,"AkilLawson","I ate your last slice!  Piece out!!!!
#WhenYouWerentLooking https://t.co/Utkl0hDpa8"
"126",2019-08-21 00:35:26,"AkilLawson","It's not my fault!
#WhenYouWerentLooking that kid put a sign on your back. https://t.co/zbSE1GXrnx"
"127",2019-08-21 00:38:11,"AkilLawson","#WhenYouWerentLooking another car appeared. https://t.co/hZBG76jYQB"
"128",2019-08-21 00:37:10,"AkilLawson","#WhenYouWerentLooking we got even cuter on you. https://t.co/Xmfex5CWcu"
"129",2019-08-21 00:36:05,"AkilLawson","#WhenYouWerentLooking I hacked your Twitter account and followed your mom."
"130",2019-08-21 00:38:03,"AkilLawson","#WhenYouWerentLooking someone got into your underwear. https://t.co/oBWWJJPmfc"
"131",2019-08-21 00:36:16,"AkilLawson","#WhenYouWerentLooking I borrowed your booze. https://t.co/5BiG2LlaO2"
"132",2019-08-21 00:35:54,"AkilLawson","#WhenYouWerentLooking we found a girlfriend for you. https://t.co/JiPO7kP7v1"
"133",2019-08-21 00:37:23,"Lolz01306030","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"134",2019-08-21 00:34:28,"STAYFLYENT5","#WhenYouWerentLooking I was giving you the stank face until I realized you was actually blind. https://t.co/zQKhifoj2Y"
"135",2019-08-21 00:32:56,"STAYFLYENT5","#WhenYouWerentLooking I put saran wrap over the toilet bowl bc I’m an asshole."
"136",2019-08-21 00:34:16,"mystonedmusic","#WhenYouWerentLooking
I smoked your weed."
"137",2019-08-21 00:31:42,"Squiddly1964","#WhenYouWerentLooking I removed that obstacle from your diet<U+0001F60F> https://t.co/hVbNHnCtQM"
"138",2019-08-20 17:27:19,"beingkarmin","#WhenYouWerentLooking nothing changed. I’ll always be the same person. <U+0001F618>"
"139",2019-08-21 00:31:17,"beingkarmin","#WhenYouWerentLooking Here I come! https://t.co/OfyeHYR6n3"
"140",2019-08-21 00:28:55,"lwshmmprvemily","#WhenYouWerentLooking I brought back Planters CHEEZ BALLS <U+203C><U+FE0F> https://t.co/Z03telgIRy"
"141",2019-08-21 00:25:08,"Daniii_Sala","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"142",2019-08-21 00:18:42,"RonnaMcnamara","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"143",2019-08-21 00:17:01,"katrosenfield","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"144",2019-08-21 00:13:29,"JThompsonbooks","@MackenzieLitt13 @MackenzieLusby @DawnHosmer7 @CBethAnderson @dkmarie2216s @rogerbray22 @LailaDoncaster @Travis_Borne @jgmacleodauthor @CarinCamen It is a lovely question!

#RIVER #BOTEseries #theWitch's badass, completed book. (&amp; her reviews are badass too!)

River's secret life is coming for her...you know, the one she doesn't know anything about?

https://t.co/pkkyguPmhg

#mustread #WhenYouWerentLooking #booklovers"
"145",2019-08-21 00:11:56,"caro","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"146",2019-08-21 00:11:28,"podesta9","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"147",2019-08-21 00:07:27,"MariaGa91000049","@MackenzieLitt13 @MackenzieLusby @DawnHosmer7 @CBethAnderson @dkmarie2216s @rogerbray22 @LailaDoncaster @Travis_Borne @jgmacleodauthor @CarinCamen It is a lovely question!

#RIVER #BOTEseries #theWitch's badass, completed book. (&amp; her reviews are badass too!)

River's secret life is coming for her...you know, the one she doesn't know anything about?

https://t.co/pkkyguPmhg

#mustread #WhenYouWerentLooking #booklovers"
"148",2019-08-21 00:07:21,"RachelJuly17","#WhenYouWerentLooking I liked and unlike your tweet twenty times."
"149",2019-08-21 00:05:22,"joggingnewb","#WhenYouWerentLooking I enrolled you in the AARP.  You are welcome."
"150",2019-08-21 00:01:37,"eveaccess2018","#WhenYouWerentLooking I removed that obstacle from your diet<U+0001F60F> https://t.co/hVbNHnCtQM"
"151",2019-08-21 00:05:19,"eveaccess2018","#WhenYouWerentLooking I hid all your cigarrettes under the couch. @mariejeancote #DogDays https://t.co/RcDIczC0L9"
"152",2019-08-21 00:03:19,"Deannam20442821","#WhenYouWerentLooking four little aliens broke out of #Area51. Now Nebula, Zenon, Proto Zoa, and Zoidberg need a place to hide for four weeks until the #Area51Raid, when they can phone home. Can you help? Email foster@morrisanimalrefuge.org - or please RT to spread the word! https://t.co/3Px3ez4L3S"
"153",2019-08-20 17:02:19,"Anythingpork","#WhenYouWerentLooking I went back to sleep https://t.co/UuObyUzD7n"
